5M,WATERLOO HILL (HOK YU LANE) - MONG KOK STATION(VIA FA YUEN STREET) (CIRCULAR) (SPECIAL DEPARTURES)
5M,WATERLOO HILL (HOK YU LANE) - MONG KOK STATION(VIA ARGYLE STREET) (CIRCULAR) (SPECIAL DEPARTURES)
5M,WONG CHUK HANG STATION - GRANTHAM HOSPITAL  (SPECIAL DEPARTURES)
601B,PAK WAI TSUEN - KAM SHEUNG ROAD STATION(CIRCULAR)
601C,YUEN LONG (FUNG CHEUNG ROAD) - KAM SHEUNG ROAD STATION (CIRCULAR)
602C,YUEN LONG (FUNG CHEUNG ROAD) - KAM SHEUNG ROAD STATION(CIRCULAR)
606S,YUEN LONG (FUNG CHEUNG ROAD) - TSIM SHA TSUI EAST (MODY ROAD)
609B,LONG SHIN ESTATE - YUEN LONG STATION (CIRCULAR)
609B,LONG SHIN ESTATE - YUEN LONG STATION (CIRCULAR) (SPECIAL DEPARTURES)
609S,LONG SHIN ESTATE - YUEN LONG STATION (NORTH) PUBLIC TRANSPORT INTERCHANGE (CIRCULAR)
609S,LONG SHIN ESTATE - YUEN LONG STATION (NORTH) PUBLIC TRANSPORT INTERCHANGE  (SPECIAL SERVICE (TO POK OI HOSPTIAL)
60K,SHA TIN STATION - WONG CHUK YEUNG VILLAGE  (SPECIAL DEPARTURE)
60K,SHA TIN STATION - FO TAN COTTAGE AREA 
60P,SHA TIN STATION - FO TAN CHUN YEUNG ESTATE PUBLIC TRANSPORT LAY-BYS  (SUPPLEMENTARY SERVICE ROUTE)
60R,SHA TIN STATION - SHA TIN RACECOURSE (PENFOLD PARK)  (SUPPLEMENTARY SERVICE ROUTE)
610S,TIN SHUI WAI (TIN SHUI ESTATE) - TSIM SHA TSUI (HAIPONG ROAD) 
611A,YUEN LONG STATION - SHAN PUI ROAD (CIRCULAR)
611B,KWAN LOK LANE - YUEN LONG STATION (CIRCULAR)
611B,TAK YIP STREET - FAU TSOI STREET (CIRCULAR)
611P,SHAN PUI ROAD - ON SHUN STREET(CIRCULAR)
616S,MONG KOK - LOK MA CHAU CONTROL POINT
61M,WORLDWIDE GARDEN - KOWLOON TONG (SUFFOLK ROAD) PUBLIC TRANSPORT INTERCHANGE 
61M,WORLDWIDE GARDEN - TAI WAI STATION PUBLIC TRANSPORT INTERCHANGE  (SHORTWORKING TRIPS)
61S,FO TAN - MONG KOK STATION 
61S,LEK YUEN / WO CHE - MONG KOK STATION  (NORMAL ROUTE)
62A,SIU SAI WAN (ISLAND RESORT) PUBLIC TRANSPORT INTERCHANGE - HENG FA CHUEN PUBLIC TRANSPORT INTERCHANGE 
62K,SHA TIN STATION - SHATIN LODGE 
62S,LAM TIN (KWONG TIN ESTATE) - TSIM SHA TSUI 
63A,MEI CHUNG COURT - TAI WAI STATION (TSUEN NAM ROAD)(CIRCULAR)
63A,ABERDEEN (NAM NING STREET) - WAH FU ESTATE (CIRCULAR) (SHORTWORKING TRIPS)
63B,GRANVILLE GARDEN - TAI WAI STATION (TSUEN NAM ROAD)(CIRCULAR)
63K,MEI TIN ESTATE PUBLIC TRANSPORT INTERCHANGE - TAI WAI STATION (TSUEN NAM ROAD)(CIRCULAR)
63S,MEI TIN ESTATE PUBLIC TRANSPORT INTERCHANGE - MONG KOK (CIRCULAR)
64A,TAI WAI STATION (TSUEN NAM ROAD) - PUI KIU COLLEGE (CIRCULAR)
64K,FU SHAN - TAI WAI STATION (TSUEN NAM ROAD) (CIRCULAR)
65A,CHAI WAN (HONG MAN STREET) - QUARRY BAY (CIRCULAR) (VIA PAMELA YOUDE NETHERSOLE EASTERN HOSPITAL)
65A,WONG NAI TAU - SHA TIN CENTRAL
65A,WONG NAI TAU - SHA TIN STATION
65K,WONG NAI TAU - FO TAN STATION (CIRCULAR)
65M,WONG NAI TAU - SHEK MUN STATION
65S,WONG NAI TAU - MONG KOK STATION(CIRCULAR)
65X,PAMELA YOUDE NETHERSOLE EASTERN HOSPITAL - NORTH POINT FERRY PIER PUBLIC TRANSPORT INTERCHANGE
66A,ALDRICH BAY - PAMELA YOUDE NETHESOLE EASTERN HOSPITAL (CIRCULAR) (CIRCULAR)
66K,SHA TIN STATION - KAU TO (CIRCULAR)
66S,HAMMER HILL ROAD - MONG KOK
67A,SHEK MUN ESTATE - SHA TIN  STATION
67K,A KUNG KOK - SHA TIN  STATION
68K,SHA TIN STATION (PAI TAU STREET) - JULIMOUNT GARDEN
68S,JULIMOUNT GARDEN - HIN KENG STATION
69A,LAGUNA CITY - TUNG CHOI STREET
69A,CYBERPORT - ABERDEEN (CIRCULAR)
69A,LAGUNA CITY - TUNG CHOI STREET (VIA CHUN SEEN MEI CHUEN)
69K,SHA TIN STATION (PAI TAU STREET) - VILLE DE JARDIN / GREENWOOD TERRACE
69X,CYBERPORT - CAUSEWAY BAY (LOCKHART ROAD) 
69X,CYBERPORT - CAUSEWAY BAY (LOCKHART ROAD)  (VIA WAH FU ESTATE)
70A,DIAMOND HILL STATION PUBLIC TRANSPORT INTERCHANGE - OLYMPIC STATION PUBLIC TRANSPORT INTERCHANGE
71A,PO TAT ESTATE - LAM TIN STATION (CIRCULAR)
71A,CHEUNG PO TSUEN - KAM SHEUNG ROAD STATION
71B,SAU MAU PING ESTATE (PHASE 5) - LAM TIN STATION
74A,YUEN LONG (FOOK HONG STREET) - TUNG TAU WAI
74D,KOWLOON STATION - WEST KOWLOON CULTURAL DISTRICT ART PARK  (SUPPLEMENTARY SERVICE ROUTE)
74S,KOWLOON STATION - HO MAN TIN HILL ROAD (CIRCULAR) (SUPPLEMENTARY SERVICE ROUT)
75A,SHAM SHUI PO (FU CHEONG ESTATE) - KWEILIN STREET (CIRCULAR) (SHORTWORKING SERVICE)
75B,CHEUNG SHA WAN STATION - KWEILIN STREET (CIRCULAR) (SUPPLEMENTARY SERVICE)
76A,KWONG TIN - UNITED CHRISTIAN HOSPITAL(CIRCULAR)
76B,UNITED CHRISTIAN HOSPITAL - YAU TONG TRANSPORT INTERCHANGE
77A,TIN SHUI WAI NORTH (GRANDEUR TERRACE) - POK OI HOSPITAL
77B,TIN SHUI WAI - SUN YUEN LONG CENTRE
77B,TIN SHUI WAI - POK OI HOSPITAL
77B,TIN SHUI WAI - POK OI HOSPITAL (VIA TIN SHUI WAI HOSPITAL)
77M,KOWLOON STATION - EAST TSIM SHA TSUI (CIRCULAR)
77P,TIN YIU ESTATE - LOK MA CHAU (SAN TIN) PUBLIC TRANSPORT INTERCHANGE
78A,TAI KOK TSUI(ISLAND HARBOURVIEW) PUBLIC TRANSPORT INTERCHANGE - TSIM SHA TSUI (PEKING ROAD)  (SHORTWORKING SERVICE)
78A,KAM SHEUNG ROAD STATION - PAT HEUNG ROAD (NEAR TAI LAM BUS-BUS INTERCHANGE)  (NORMAL ROUTE)
79K,MONG KOK (PARK AVENUE) - MONG KOK EAST STATION (CIRCULAR)
79M,KING TUNG STREET - WONG TAI SIN STATION 
79S,A TIN SHUI WAI (GRANDEUR TERRACE - LOK MA CHAU CONTROL POINT
79S,KING TUNG STREET - LUNG CHEUNG ROAD (DIAMOND HILL STATION) (CIRCULAR) (SUPPLEMENTARY SERVICE ROUTE)
803K,TAI WAI STATION PUBLIC TRANSPORT INTERCHANGE - HIN KENG  (SUPPLEMENTARY SERVICE)
803K,HIN KENG SPORT CENTRE - TAI WAI STATION PUBLIC TRANSPORT INTERCHANGE  (SHORT WORKING SERVICE 1 (VIA CHE KUNG MIU ROAD)
803K,HIN KENG - TAI WAI STATION PUBLIC TRANSPORT INTERCHANGE  (SHORT WORKING SERVICE 3 (VIA HIN TIN STREET)
803K,KA KENG COURT - TAI WAI STATION PUBLIC TRANSPORT INTERCHANGE  (SHORT WORKING SERVICE 2)
805S,MONG KOK - KAM YING COURT  (SPECIAL DEPARTURE(OMIT CHEVALIER GARDEN)
805S,KAM YING COURT - MONG KOK 
806A,WONG NAI TAU - WAN TAU TONG 
806B,SHEK MUN - WAN TAU TONG  (SUPPLEMENTARY SERVICE)
806C,HONG KONG SCIENCE PARK - WAN TAU TONG  (SHORT WORKING SERVICE)
807A,UNIVERSITY STATION BUS TERMINUS - MA ON SHAN STATION  (SUPPLEMENTARY SERVICE)
807B,MA ON SHAN STATION - WONG CHUK WAN (CIRCULAR) (SUPPLEMENTARY SERVICE)
807C,MA ON SHAN STATION - UNIVERSITY STATION  (SUPPLEMENTARY SERVICE)
807K,MA ON SHAN STATION - TSENG TAU TSUEN  (EVENING PEAK SUPPLEMENTARY SERVICE)
807K,UNIVERSITY STATION - TSENG TAU TSUEN 
807K,TSENG TAU TSUEN - WU KAI SHA STATION BUS TERMINUS  (MORNING PEAK SUPPLEMENTARY SERVICE)
807S,UNIVERSITY STATION BUS TERMINUS - TSENG TAU TSUEN  (SUPPLEMENTARY SERVICE)
807X,UNIVERSITY STATION - WU KAI SHA STATION (CIRCULAR) (SUPPLEMENTARY SERVICE)
808P,HENG ON BUS TERMINUS - PRINCE OF WALES HOSPITAL  (SUPPLEMENTARY SERVICE ROUTE)
809K,SHA TIN STATION (PAI TAU STREET) - SHUI CHUEN AU STREET (CIRCULAR)
80M,PARC PALAIS - JORDAN STATION (CIRCULAR)
810A,WHITE HEAD - SHA TIN CENTRAL
811A,GREENWOOD TERRACE - PICTORIAL GARDEN
811B,YIU ON - FO TAN (CHEUNG LEK MEI STREET)(CIRCULAR)
811K,SUI WO COURT - FO TAN STATION (CIRCULAR)
811K,SUI WO COURT - FO TAN STATION (CIRCULAR) (OMIT KWEI TEI STREET)
811P,CITY ONE PLAZA - ROYAL ASCOT
811S,SUI WO COURT PHASE I - YIU ON (HANG HONG STREET)(CIRCULAR)
812A,SHUI CHUEN O - SHA TIN WAI STATION (CIRCULAR)
812A,SHUI CHUEN O(POK CHUEN PATH) - SHA TIN WAI STATION (YAT TAI STREET)  (SPECIAL DEPARTURE)
813A,SHUI CHUEN O - SHATIN HOSPITAL (CIRCULAR) (SUPPLEMENTARY DEPARTURE)
81K,SHAM SHUI PO (HOI LAI ESTATE) - MEI FOO STAION (CIRCULAR)
81M,TSUEN WAN (SHIU WO STREET) - SHEK WAI KOK ESTATE
82M,TSUEN WAN (SHIU WO STREET) - CHEUNG SHAN ESTATE
83A,CHOI FOOK ESTATE - PING SHEK
83A,TSUEN WAN (CHUEN LUNG STREET) - ON YAM ESTATE (ON CHIT STREET)
83A,HOI KWAI ROAD PUBLIC TRANSPORT INTERCHANGE - ON YAM ESTATE (ON CHIT STREET)
83A,TSUEN WAN (CHUEN LUNG STREET) - ON YAM ESTATE (ON CHIT STREET) (OMIT TEXACO ROAD)
83M,CHOI YING ESTATE - PING SHEK
83M,CHOI SHING HOUSE - PING SHEK PUBLIC TRANSPORT INTERCHANGE
86A,TSUEN WAN (CHUEN LUNG STREET) - SHEK LEI (LEI PUI STREET)
86M,TSUEN WAN (CHUEN LUNG STREET) - SHEK LEI (LEI PUI STREET)
87A,CONTAINER PORT ROAD PUBLIC TRANSPORT INTERCHANGE - NGONG WAN ROAD
87K,KWAI FONG STATION - HOI KWAI ROAD PUBLIC TRANSPORT INTERCHANGE
87M,KWAI FONG STATION - CONTAINER PORT ROAD SOUTH (TERMINAL 4)
88A,TAM KON SHAN ROAD - MAYFAIR GARDENS(CIRCULAR)
88A,MAYFAIR GARDENS - CHEUNG ON ESTATE (CIRCULAR)
88A,TSING YI STATION - TAM KON SHAN ROAD (CIRCULAR)
88A,TSING YI FERRY PIER - TSING YI STATION
88B,GREENFIELD GARDEN - KWAI FONG STATION 
88C,KWAI FONG STATION - MAYFAIR GARDENS
88D,TIVOLI GARDEN - KWAI FONG STATION
88F,TSING YI STATION - RAMBLER CREST
88F,RAMBLER CREST - TSING YI STATION (OMIT CHEUNG HONG)
88G,KWAI FONG STATION - RAMBLER CREST
88M,KWAI FONG STATION - HONG KONG UNITED DOCKYARD
88M,KWAI FONG STATION - CHEUNG CHING ESTATE
88M,KWAI FONG STATION - TSING YI SOUTH (CIRCULAR) (OMIT METROPLAZA ON RETURN JOURNEY)
88M,KWAI FONG STATION - HONG KONG UNITED DOCKYARD (OMIT CHEUNG CHING)
88M,HONG KONG UNITED DOCKYARD - KWAI FONG STATION (OMIT CHEUNG CHING AND METROPLAZA)
88M,HONG KONG UNITED DOCKYARD - KWAI FONG STATION (OMIT METROPLAZA)
88M,KWAI FONG STATION - TSING YI SOUTH (CIRCULAR)
88S,KAI CHING ESTATE (KAI TAK) - MUK TAI STREET( CIRCULAR) (CIRCULAR) (SPECIAL DEPARTURE)
89A,TSUEN WAN (HO PUI STREET) - KWAI HING STATION
89A,ON TAI ESTATE - NGAU TAU KOK BUS TERMINUS 
89B,HOI KWAI ROAD PUBLIC TRANSPORT INTERCHANGE - KWAI SHING NORTH (KWAI HAU STREET)
89B,ON TAI ESTATE - KOWLOON BAY (ZERO CARBON BUILDING) 
89C,ON TAT ESTATE - NGAU TAU KOK BUS TERMINUS  (SPECIAL SERVICE)
89C,ON TAT ESTATE - NGAU TAU KOK BUS TERMINUS  (SHORT WORKING SERVICE)
89M,KWAI SHING NORTH (KWAI HAU STREET) - KWAI FONG STATION(CIRCULAR)
89P,SHEK TAU STREET - KWAI FONG(CIRCULAR)
89S,KWAI FONG STATION - KWAI SHING NORTH (CIRCULAR)
8M,HO MAN TIN (SHEUNG WO STREET) - HO MAN TIN STATION
8P,TSIM SHA TSUI EAST (MODY ROAD) - HO MAN TIN ESTATE
8S,TSIM SHA TSUI (HANKOW ROAD) - HO MAN TIN (SHEUNG FOO STREET)
8S,TSIM SHA TSUI (HANKOW ROAD) - HO MAN TIN (SHEUNG FOO STREET) (VIA HUNG HOM BYPASS)
8X,BAGUIO VILLAS (LOWER) - CENTRAL (EXCHANGE SQUARE)  (EXPRESS SERVICE)
90A,MEI FOO - KWAI CHUNG HOSPITAL
90A,YAU TONG (YAU LAI ESTATE) - HONG KONG CHILDRENS HOSPITAL
90A,HONG KONG CHILDRENS HOSPITAL - YAU TONG (YAU LAI ESTATE) (VIA THE DOMAIN)
90B,SAU MAU PING - HONG KONG CHILDRENS HOSPITAL
90M,LAI KING HEADLAND - MEI FOO STATION(CIRCULAR)
90P,MEI FOO - PRINCESS MARGARET HOSPITAL
91A,LAI KONG STREET - KWAI SHING CIRCUIT
91A,LAI KONG STREET - KWAI FONG STATION
92M,WAH YUEN CHUEN - MEI FOO STATION(CIRCULAR)
93A,WONDERLAND VILLAS - TSUEN WAN (HAM TIN STREET)
94A,LEI MUK SHUE ESTATE PUBLIC TRANSPORT INTERCHANGE - KWAI SHING 
94S,HOI KWAI ROAD PUBLIC TRANSPORT INTERCHANGE - SHING MUN RESERVOIR 
95A,TSUEN TAK GARDENS - TSUEN WAN STATION(CIRCULAR)
95K,HOI KWAI ROAD PUBLIC TRANSPORT INTERCHANGE - TSUEN WAN STATION
95M,TSUEN WAN STATION - TSUEN WAN CENTRE
96A,YAU KOM TAU VILLAGE - TSUEN WAN STATION(CIRCULAR)
96B,BELVEDERE GARDEN - TSUEN WAN STATION(CIRCULAR)
96C,TSUEN WAN STATION - BELLAGIO
96M,TSUEN WAN STATION - TSING LUNG TAU
96P,TSUEN WAN WEST STATION PUBLIC TRANSPORT INTERCHANGE - BELVEDERE GARDEN
97A,WONDERLAND VILLAS - CHEUNG SHA WAN (CHEUNG FAT STREET) 
9A,"PAK TAM CHUNG - THE EAST DAM, HIGH ISLAND RESERVOIR  (SUPPLEMENTARY ROUTE)"
9M,UPPER PAK TIN ESTATE - SHEK KIP MEI STATION (CIRCULAR)
N27,ABERDEEN (SAI ON STREET) - AP LEI CHAU (CIRCULAR)
N31,TIN WAN ESTATE - CAUSEWAY BAY (JAFFE ROAD)
N40,STANLEY VILLAGE - JARDINE'S BAZAAR  (OVERNIGHT SERVICE)
N4A,ABERDEEN (SHEK PAI WAN) - CAUSEWAY BAY (CANNON STREET)  (OVERNIGHT SERVICE)
N4C,ABERDEEN (SHEK PAI WAN) - CAUSEWAY BAY (CANNON STREET)  (OVERNIGHT SERVICE)
N4X,CAUSEWAY BAY (CANNON STREET) - SHUM WAN ROAD PUBLIC TRANSPORT TERMINUS (CIRCULAR) (OVERNIGHT SERVICE)
N51S,WAH KWAI ESTATE - ABERDEEN (CIRCULAR) (OVERNIGHT SERVICE)
N69X,CYBERPORT - CAUSEWAY BAY (LOCKHART ROAD) 
